ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
480,80,-5,5,0,260,10,80,20,800,400,20,5,60
475,85,-5,5,0,260,10,80,20,800,400,20,5,60
470,90,-5,5,0,260,10,80,20,800,400,20,5,60
465,95,-5,5,0,260,10,80,20,800,400,20,5,60
460,100,-5,5,0,260,10,80,20,800,400,20,5,60
455,105,-5,5,-1,260,10,80,20,800,400,20,5,60
450,110,-5,5,0,240,10,80,20,800,400,20,5,60
445,115,-5,5,0,240,10,80,20,800,400,20,5,60
440,120,-5,5,0,240,10,80,20,800,400,20,5,60
435,125,-5,5,0,240,10,80,20,800,400,20,5,60
430,130,-5,5,0,240,10,80,20,800,400,20,5,60
425,135,-5,5,-1,240,10,80,20,800,400,20,5,60
420,140,-5,5,0,220,10,80,20,800,400,20,5,60
415,145,-5,5,0,220,10,80,20,800,400,20,5,60
410,150,-5,5,0,220,10,80,20,800,400,20,5,60
405,155,-5,5,0,220,10,80,20,800,400,20,5,60
400,160,-5,5,0,220,10,80,20,800,400,20,5,60
395,165,-5,5,0,220,10,80,20,800,400,20,5,60
390,170,-5,5,-1,220,10,80,20,800,400,20,5,60
385,175,-5,5,0,200,10,80,20,800,400,20,5,60
380,180,-5,5,0,200,10,80,20,800,400,20,5,60
375,185,-5,5,0,200,10,80,20,800,400,20,5,60
370,190,-5,5,0,200,10,80,20,800,400,20,5,60
365,195,-5,5,0,200,10,80,20,800,400,20,5,60
360,200,-5,5,-1,200,10,80,20,800,400,20,5,60
355,205,-5,5,0,180,10,80,20,800,400,20,5,60
350,210,-5,5,0,180,10,80,20,800,400,20,5,60
345,215,-5,5,0,180,10,80,20,800,400,20,5,60
340,220,-5,5,0,180,10,80,20,800,400,20,5,60
335,225,-5,5,0,180,10,80,20,800,400,20,5,60
330,230,-5,5,0,180,10,80,20,800,400,20,5,60
325,235,-5,5,0,180,10,80,20,800,400,20,5,60
320,240,-5,5,0,180,10,80,20,800,400,20,5,60
315,245,-5,5,0,180,10,80,20,800,400,20,5,60
310,250,-5,5,0,180,10,80,20,800,400,20,5,60
305,255,-5,5,0,180,10,80,20,800,400,20,5,60
300,260,-5,5,0,180,10,80,20,800,400,20,5,60
295,265,-5,5,0,180,10,80,20,800,400,20,5,60
290,270,-5,5,0,180,10,80,20,800,400,20,5,60
285,275,-5,5,0,180,10,80,20,800,400,20,5,60
280,280,-5,5,0,180,10,80,20,800,400,20,5,60
275,285,-5,5,0,180,10,80,20,800,400,20,5,60
270,290,-5,5,1,180,10,80,20,800,400,20,5,60
265,295,-5,5,0,200,10,80,20,800,400,20,5,60
260,300,-5,5,0,200,10,80,20,800,400,20,5,60
255,305,-5,5,0,200,10,80,20,800,400,20,5,60
250,310,-5,5,0,200,10,80,20,800,400,20,5,60
245,315,-5,5,0,200,10,80,20,800,400,20,5,60
240,320,-5,5,0,200,10,80,20,800,400,20,5,60
235,325,-5,5,0,200,10,80,20,800,400,20,5,60
230,330,-5,5,1,200,10,80,20,800,400,20,5,60
225,335,-5,5,0,220,10,80,20,800,400,20,5,60
220,340,-5,5,0,220,10,80,20,800,400,20,5,60
215,345,-5,5,0,220,10,80,20,800,400,20,5,60
210,350,-5,5,0,220,10,80,20,800,400,20,5,60
205,355,-5,5,0,220,10,80,20,800,400,20,5,60
200,360,-5,5,0,220,10,80,20,800,400,20,5,60
195,365,-5,5,1,220,10,80,20,800,400,20,5,60
190,370,-5,5,0,240,10,80,20,800,400,20,5,60
185,365,-5,-5,0,240,10,80,20,800,400,20,5,60
180,360,-5,-5,0,240,10,80,20,800,400,20,5,60
175,355,-5,-5,0,240,10,80,20,800,400,20,5,60
170,350,-5,-5,0,240,10,80,20,800,400,20,5,60
165,345,-5,-5,0,240,10,80,20,800,400,20,5,60
160,340,-5,-5,0,240,10,80,20,800,400,20,5,60
155,335,-5,-5,0,240,10,80,20,800,400,20,5,60
150,330,-5,-5,0,240,10,80,20,800,400,20,5,60
145,325,-5,-5,0,240,10,80,20,800,400,20,5,60
140,320,-5,-5,0,240,10,80,20,800,400,20,5,60
135,315,-5,-5,0,240,10,80,20,800,400,20,5,60
130,310,-5,-5,0,240,10,80,20,800,400,20,5,60
125,305,-5,-5,0,240,10,80,20,800,400,20,5,60
120,300,-5,-5,0,240,10,80,20,800,400,20,5,60
115,295,-5,-5,0,240,10,80,20,800,400,20,5,60
110,290,-5,-5,0,240,10,80,20,800,400,20,5,60
105,285,-5,-5,0,240,10,80,20,800,400,20,5,60
100,280,-5,-5,0,240,10,80,20,800,400,20,5,60
95,275,-5,-5,0,240,10,80,20,800,400,20,5,60
90,270,-5,-5,0,240,10,80,20,800,400,20,5,60
85,265,-5,-5,0,240,10,80,20,800,400,20,5,60
80,260,-5,-5,0,240,10,80,20,800,400,20,5,60
75,255,-5,-5,-1,240,10,80,20,800,400,20,5,60
70,250,-5,-5,0,220,10,80,20,800,400,20,5,60
65,245,-5,-5,0,220,10,80,20,800,400,20,5,60
60,240,-5,-5,0,220,10,80,20,800,400,20,5,60
55,235,-5,-5,0,220,10,80,20,800,400,20,5,60
50,230,-5,-5,0,220,10,80,20,800,400,20,5,60
45,225,-5,-5,0,220,10,80,20,800,400,20,5,60
40,220,-5,-5,0,220,10,80,20,800,400,20,5,60
35,215,-5,-5,0,220,10,80,20,800,400,20,5,60
30,210,-5,-5,-1,220,10,80,20,800,400,20,5,60
35,205,5,-5,0,200,10,80,20,800,400,20,5,60
40,200,5,-5,0,200,10,80,20,800,400,20,5,60
45,195,5,-5,0,200,10,80,20,800,400,20,5,60
50,190,5,-5,0,200,10,80,20,800,400,20,5,60
55,185,5,-5,0,200,10,80,20,800,400,20,5,60
60,180,5,-5,0,200,10,80,20,800,400,20,5,60
65,175,5,-5,0,200,10,80,20,800,400,20,5,60
70,170,5,-5,0,200,10,80,20,800,400,20,5,60
75,165,5,-5,0,200,10,80,20,800,400,20,5,60
80,160,5,-5,-1,200,10,80,20,800,400,20,5,60
85,155,5,-5,0,180,10,80,20,800,400,20,5,60
90,150,5,-5,0,180,10,80,20,800,400,20,5,60
95,145,5,-5,0,180,10,80,20,800,400,20,5,60
100,140,5,-5,0,180,10,80,20,800,400,20,5,60
105,135,5,-5,0,180,10,80,20,800,400,20,5,60
110,130,5,-5,0,180,10,80,20,800,400,20,5,60
115,125,5,-5,0,180,10,80,20,800,400,20,5,60
120,120,5,-5,0,180,10,80,20,800,400,20,5,60
125,115,5,-5,0,180,10,80,20,800,400,20,5,60
130,110,5,-5,0,180,10,80,20,800,400,20,5,60
135,105,5,-5,0,180,10,80,20,800,400,20,5,60
140,100,5,-5,0,180,10,80,20,800,400,20,5,60
145,95,5,-5,0,180,10,80,20,800,400,20,5,60
150,90,5,-5,0,180,10,80,20,800,400,20,5,60
155,85,5,-5,0,180,10,80,20,800,400,20,5,60
160,80,5,-5,0,180,10,80,20,800,400,20,5,60
165,75,5,-5,0,180,10,80,20,800,400,20,5,60
170,70,5,-5,0,180,10,80,20,800,400,20,5,60
175,65,5,-5,0,180,10,80,20,800,400,20,5,60
180,60,5,-5,0,180,10,80,20,800,400,20,5,60
185,55,5,-5,1,180,10,80,20,800,400,20,5,60
190,50,5,-5,0,200,10,80,20,800,400,20,5,60
195,45,5,-5,0,200,10,80,20,800,400,20,5,60
200,40,5,-5,0,200,10,80,20,800,400,20,5,60
205,35,5,-5,0,200,10,80,20,800,400,20,5,60
210,30,5,-5,0,200,10,80,20,800,400,20,5,60
215,35,5,5,0,200,10,80,20,800,400,20,5,60
220,40,5,5,0,200,10,80,20,800,400,20,5,60
225,45,5,5,0,200,10,80,20,800,400,20,5,60
230,50,5,5,0,200,10,80,20,800,400,20,5,60
235,55,5,5,0,200,10,80,20,800,400,20,5,60
240,60,5,5,1,200,10,80,20,800,400,20,5,60
245,65,5,5,0,220,10,80,20,800,400,20,5,60
250,70,5,5,0,220,10,80,20,800,400,20,5,60
255,75,5,5,0,220,10,80,20,800,400,20,5,60
260,80,5,5,0,220,10,80,20,800,400,20,5,60
265,85,5,5,0,220,10,80,20,800,400,20,5,60
270,90,5,5,0,220,10,80,20,800,400,20,5,60
275,95,5,5,0,220,10,80,20,800,400,20,5,60
280,100,5,5,0,220,10,80,20,800,400,20,5,60
285,105,5,5,0,220,10,80,20,800,400,20,5,60
290,110,5,5,0,220,10,80,20,800,400,20,5,60
295,115,5,5,0,220,10,80,20,800,400,20,5,60
300,120,5,5,0,220,10,80,20,800,400,20,5,60
305,125,5,5,0,220,10,80,20,800,400,20,5,60
310,130,5,5,0,220,10,80,20,800,400,20,5,60
315,135,5,5,0,220,10,80,20,800,400,20,5,60
320,140,5,5,0,220,10,80,20,800,400,20,5,60
325,145,5,5,0,220,10,80,20,800,400,20,5,60
330,150,5,5,0,220,10,80,20,800,400,20,5,60
335,155,5,5,0,220,10,80,20,800,400,20,5,60
340,160,5,5,0,220,10,80,20,800,400,20,5,60
345,165,5,5,0,220,10,80,20,800,400,20,5,60
350,170,5,5,0,220,10,80,20,800,400,20,5,60
355,175,5,5,0,220,10,80,20,800,400,20,5,60
360,180,5,5,0,220,10,80,20,800,400,20,5,60
365,185,5,5,0,220,10,80,20,800,400,20,5,60
370,190,5,5,0,220,10,80,20,800,400,20,5,60
375,195,5,5,0,220,10,80,20,800,400,20,5,60
380,200,5,5,0,220,10,80,20,800,400,20,5,60
385,205,5,5,0,220,10,80,20,800,400,20,5,60
390,210,5,5,0,220,10,80,20,800,400,20,5,60
395,215,5,5,0,220,10,80,20,800,400,20,5,60
400,220,5,5,0,220,10,80,20,800,400,20,5,60
405,225,5,5,0,220,10,80,20,800,400,20,5,60
410,230,5,5,0,220,10,80,20,800,400,20,5,60
415,235,5,5,0,220,10,80,20,800,400,20,5,60
420,240,5,5,1,220,10,80,20,800,400,20,5,60
425,245,5,5,0,240,10,80,20,800,400,20,5,60
430,250,5,5,0,240,10,80,20,800,400,20,5,60
435,255,5,5,0,240,10,80,20,800,400,20,5,60
440,260,5,5,0,240,10,80,20,800,400,20,5,60
445,265,5,5,0,240,10,80,20,800,400,20,5,60
450,270,5,5,0,240,10,80,20,800,400,20,5,60
455,275,5,5,0,240,10,80,20,800,400,20,5,60
460,280,5,5,0,240,10,80,20,800,400,20,5,60
465,285,5,5,0,240,10,80,20,800,400,20,5,60
470,290,5,5,0,240,10,80,20,800,400,20,5,60
475,295,5,5,0,240,10,80,20,800,400,20,5,60
480,300,5,5,1,240,10,80,20,800,400,20,5,60
485,305,5,5,0,260,10,80,20,800,400,20,5,60
490,310,5,5,0,260,10,80,20,800,400,20,5,60
495,315,5,5,0,260,10,80,20,800,400,20,5,60
500,320,5,5,0,260,10,80,20,800,400,20,5,60
505,325,5,5,0,260,10,80,20,800,400,20,5,60
510,330,5,5,0,260,10,80,20,800,400,20,5,60
515,335,5,5,0,260,10,80,20,800,400,20,5,60
520,340,5,5,0,260,10,80,20,800,400,20,5,60
525,345,5,5,-1,260,10,80,20,800,400,20,5,60
530,350,5,5,0,240,10,80,20,800,400,20,5,60
535,355,5,5,0,240,10,80,20,800,400,20,5,60
540,360,5,5,0,240,10,80,20,800,400,20,5,60
545,365,5,5,0,240,10,80,20,800,400,20,5,60
550,370,5,5,0,240,10,80,20,800,400,20,5,60
555,365,5,-5,0,240,10,80,20,800,400,20,5,60
560,360,5,-5,0,240,10,80,20,800,400,20,5,60
565,355,5,-5,0,240,10,80,20,800,400,20,5,60
570,350,5,-5,0,240,10,80,20,800,400,20,5,60
575,345,5,-5,0,240,10,80,20,800,400,20,5,60
580,340,5,-5,0,240,10,80,20,800,400,20,5,60
585,335,5,-5,0,240,10,80,20,800,400,20,5,60
590,330,5,-5,0,240,10,80,20,800,400,20,5,60
595,325,5,-5,0,240,10,80,20,800,400,20,5,60
600,320,5,-5,0,240,10,80,20,800,400,20,5,60
605,315,5,-5,0,240,10,80,20,800,400,20,5,60
610,310,5,-5,0,240,10,80,20,800,400,20,5,60
615,305,5,-5,0,240,10,80,20,800,400,20,5,60
620,300,5,-5,0,240,10,80,20,800,400,20,5,60
625,295,5,-5,0,240,10,80,20,800,400,20,5,60
630,290,5,-5,0,240,10,80,20,800,400,20,5,60
635,285,5,-5,-1,240,10,80,20,800,400,20,5,60
640,280,5,-5,0,220,10,80,20,800,400,20,5,60
645,275,5,-5,0,220,10,80,20,800,400,20,5,60
650,270,5,-5,0,220,10,80,20,800,400,20,5,60
655,265,5,-5,0,220,10,80,20,800,400,20,5,60
660,260,5,-5,0,220,10,80,20,800,400,20,5,60
665,255,5,-5,0,220,10,80,20,800,400,20,5,60
670,250,5,-5,0,220,10,80,20,800,400,20,5,60
675,245,5,-5,-1,220,10,80,20,800,400,20,5,60
680,240,5,-5,0,200,10,80,20,800,400,20,5,60
685,235,5,-5,0,200,10,80,20,800,400,20,5,60
690,230,5,-5,0,200,10,80,20,800,400,20,5,60
695,225,5,-5,0,200,10,80,20,800,400,20,5,60
700,220,5,-5,0,200,10,80,20,800,400,20,5,60
705,215,5,-5,0,200,10,80,20,800,400,20,5,60
710,210,5,-5,0,200,10,80,20,800,400,20,5,60
715,205,5,-5,-1,200,10,80,20,800,400,20,5,60
720,200,5,-5,0,180,10,80,20,800,400,20,5,60
725,195,5,-5,0,180,10,80,20,800,400,20,5,60
730,190,5,-5,0,180,10,80,20,800,400,20,5,60
735,185,5,-5,0,180,10,80,20,800,400,20,5,60
740,180,5,-5,0,180,10,80,20,800,400,20,5,60
745,175,5,-5,-1,180,10,80,20,800,400,20,5,60
750,170,5,-5,0,160,10,80,20,800,400,20,5,60
755,165,5,-5,0,160,10,80,20,800,400,20,5,60
760,160,5,-5,0,160,10,80,20,800,400,20,5,60
765,155,5,-5,0,160,10,80,20,800,400,20,5,60
770,150,5,-5,0,160,10,80,20,800,400,20,5,60
765,145,-5,-5,-1,160,10,80,20,800,400,20,5,60
760,140,-5,-5,0,140,10,80,20,800,400,20,5,60
755,135,-5,-5,0,140,10,80,20,800,400,20,5,60
750,130,-5,-5,0,140,10,80,20,800,400,20,5,60
745,125,-5,-5,0,140,10,80,20,800,400,20,5,60
740,120,-5,-5,0,140,10,80,20,800,400,20,5,60
735,115,-5,-5,-1,140,10,80,20,800,400,20,5,60
730,110,-5,-5,0,120,10,80,20,800,400,20,5,60
725,105,-5,-5,0,120,10,80,20,800,400,20,5,60
720,100,-5,-5,0,120,10,80,20,800,400,20,5,60
715,95,-5,-5,0,120,10,80,20,800,400,20,5,60
710,90,-5,-5,0,120,10,80,20,800,400,20,5,60
705,85,-5,-5,0,120,10,80,20,800,400,20,5,60
700,80,-5,-5,0,120,10,80,20,800,400,20,5,60
695,75,-5,-5,0,120,10,80,20,800,400,20,5,60
690,70,-5,-5,0,120,10,80,20,800,400,20,5,60
685,65,-5,-5,0,120,10,80,20,800,400,20,5,60
680,60,-5,-5,0,120,10,80,20,800,400,20,5,60
675,55,-5,-5,0,120,10,80,20,800,400,20,5,60
670,50,-5,-5,0,120,10,80,20,800,400,20,5,60
665,45,-5,-5,0,120,10,80,20,800,400,20,5,60
660,40,-5,-5,0,120,10,80,20,800,400,20,5,60
655,35,-5,-5,0,120,10,80,20,800,400,20,5,60
650,30,-5,-5,0,120,10,80,20,800,400,20,5,60
645,35,-5,5,0,120,10,80,20,800,400,20,5,60
640,40,-5,5,0,120,10,80,20,800,400,20,5,60
635,45,-5,5,0,120,10,80,20,800,400,20,5,60
630,50,-5,5,0,120,10,80,20,800,400,20,5,60
625,55,-5,5,1,120,10,80,20,800,400,20,5,60
620,60,-5,5,0,140,10,80,20,800,400,20,5,60
615,65,-5,5,0,140,10,80,20,800,400,20,5,60
610,70,-5,5,0,140,10,80,20,800,400,20,5,60
605,75,-5,5,0,140,10,80,20,800,400,20,5,60
600,80,-5,5,0,140,10,80,20,800,400,20,5,60
595,85,-5,5,0,140,10,80,20,800,400,20,5,60
590,90,-5,5,0,140,10,80,20,800,400,20,5,60
585,95,-5,5,0,140,10,80,20,800,400,20,5,60
580,100,-5,5,0,140,10,80,20,800,400,20,5,60
575,105,-5,5,1,140,10,80,20,800,400,20,5,60
570,110,-5,5,0,160,10,80,20,800,400,20,5,60
565,115,-5,5,0,160,10,80,20,800,400,20,5,60
560,120,-5,5,0,160,10,80,20,800,400,20,5,60
555,125,-5,5,0,160,10,80,20,800,400,20,5,60
550,130,-5,5,0,160,10,80,20,800,400,20,5,60
545,135,-5,5,0,160,10,80,20,800,400,20,5,60
540,140,-5,5,0,160,10,80,20,800,400,20,5,60
535,145,-5,5,0,160,10,80,20,800,400,20,5,60
530,150,-5,5,1,160,10,80,20,800,400,20,5,60
525,155,-5,5,0,180,10,80,20,800,400,20,5,60
520,160,-5,5,0,180,10,80,20,800,400,20,5,60
515,165,-5,5,0,180,10,80,20,800,400,20,5,60
510,170,-5,5,0,180,10,80,20,800,400,20,5,60
505,175,-5,5,0,180,10,80,20,800,400,20,5,60
500,180,-5,5,0,180,10,80,20,800,400,20,5,60
495,185,-5,5,0,180,10,80,20,800,400,20,5,60
490,190,-5,5,0,180,10,80,20,800,400,20,5,60
485,195,-5,5,0,180,10,80,20,800,400,20,5,60
480,200,-5,5,0,180,10,80,20,800,400,20,5,60
475,205,-5,5,0,180,10,80,20,800,400,20,5,60
470,210,-5,5,0,180,10,80,20,800,400,20,5,60
465,215,-5,5,0,180,10,80,20,800,400,20,5,60
460,220,-5,5,1,180,10,80,20,800,400,20,5,60
455,225,-5,5,0,200,10,80,20,800,400,20,5,60
450,230,-5,5,0,200,10,80,20,800,400,20,5,60
445,235,-5,5,0,200,10,80,20,800,400,20,5,60
440,240,-5,5,0,200,10,80,20,800,400,20,5,60
435,245,-5,5,0,200,10,80,20,800,400,20,5,60
430,250,-5,5,0,200,10,80,20,800,400,20,5,60
425,255,-5,5,0,200,10,80,20,800,400,20,5,60
420,260,-5,5,0,200,10,80,20,800,400,20,5,60
415,265,-5,5,0,200,10,80,20,800,400,20,5,60
410,270,-5,5,0,200,10,80,20,800,400,20,5,60
405,275,-5,5,0,200,10,80,20,800,400,20,5,60
400,280,-5,5,0,200,10,80,20,800,400,20,5,60
395,285,-5,5,0,200,10,80,20,800,400,20,5,60
390,290,-5,5,0,200,10,80,20,800,400,20,5,60
385,295,-5,5,0,200,10,80,20,800,400,20,5,60
380,300,-5,5,0,200,10,80,20,800,400,20,5,60
375,305,-5,5,0,200,10,80,20,800,400,20,5,60
370,310,-5,5,0,200,10,80,20,800,400,20,5,60
365,315,-5,5,0,200,10,80,20,800,400,20,5,60
360,320,-5,5,0,200,10,80,20,800,400,20,5,60
355,325,-5,5,0,200,10,80,20,800,400,20,5,60
350,330,-5,5,0,200,10,80,20,800,400,20,5,60
345,335,-5,5,0,200,10,80,20,800,400,20,5,60
340,340,-5,5,0,200,10,80,20,800,400,20,5,60
335,345,-5,5,0,200,10,80,20,800,400,20,5,60
330,350,-5,5,0,200,10,80,20,800,400,20,5,60
325,355,-5,5,0,200,10,80,20,800,400,20,5,60
320,360,-5,5,0,200,10,80,20,800,400,20,5,60
315,365,-5,5,0,200,10,80,20,800,400,20,5,60
310,370,-5,5,0,200,10,80,20,800,400,20,5,60
305,365,-5,-5,0,200,10,80,20,800,400,20,5,60
300,360,-5,-5,0,200,10,80,20,800,400,20,5,60
295,355,-5,-5,0,200,10,80,20,800,400,20,5,60
290,350,-5,-5,0,200,10,80,20,800,400,20,5,60
285,345,-5,-5,0,200,10,80,20,800,400,20,5,60
280,340,-5,-5,0,200,10,80,20,800,400,20,5,60
275,335,-5,-5,0,200,10,80,20,800,400,20,5,60
270,330,-5,-5,0,200,10,80,20,800,400,20,5,60
265,325,-5,-5,0,200,10,80,20,800,400,20,5,60
260,320,-5,-5,0,200,10,80,20,800,400,20,5,60
255,315,-5,-5,0,200,10,80,20,800,400,20,5,60
250,310,-5,-5,0,200,10,80,20,800,400,20,5,60
245,305,-5,-5,0,200,10,80,20,800,400,20,5,60
240,300,-5,-5,0,200,10,80,20,800,400,20,5,60
235,295,-5,-5,0,200,10,80,20,800,400,20,5,60
230,290,-5,-5,0,200,10,80,20,800,400,20,5,60
225,285,-5,-5,0,200,10,80,20,800,400,20,5,60
220,280,-5,-5,0,200,10,80,20,800,400,20,5,60
215,275,-5,-5,0,200,10,80,20,800,400,20,5,60
210,270,-5,-5,0,200,10,80,20,800,400,20,5,60
205,265,-5,-5,0,200,10,80,20,800,400,20,5,60
200,260,-5,-5,0,200,10,80,20,800,400,20,5,60
195,255,-5,-5,0,200,10,80,20,800,400,20,5,60
190,250,-5,-5,0,200,10,80,20,800,400,20,5,60
185,245,-5,-5,0,200,10,80,20,800,400,20,5,60
180,240,-5,-5,0,200,10,80,20,800,400,20,5,60
175,235,-5,-5,0,200,10,80,20,800,400,20,5,60
170,230,-5,-5,0,200,10,80,20,800,400,20,5,60
165,225,-5,-5,0,200,10,80,20,800,400,20,5,60
160,220,-5,-5,0,200,10,80,20,800,400,20,5,60
155,215,-5,-5,0,200,10,80,20,800,400,20,5,60
150,210,-5,-5,0,200,10,80,20,800,400,20,5,60
145,205,-5,-5,0,200,10,80,20,800,400,20,5,60
140,200,-5,-5,0,200,10,80,20,800,400,20,5,60
135,195,-5,-5,0,200,10,80,20,800,400,20,5,60
130,190,-5,-5,0,200,10,80,20,800,400,20,5,60
125,185,-5,-5,0,200,10,80,20,800,400,20,5,60
120,180,-5,-5,0,200,10,80,20,800,400,20,5,60
115,175,-5,-5,0,200,10,80,20,800,400,20,5,60
110,170,-5,-5,0,200,10,80,20,800,400,20,5,60
105,165,-5,-5,0,200,10,80,20,800,400,20,5,60
100,160,-5,-5,0,200,10,80,20,800,400,20,5,60
95,155,-5,-5,0,200,10,80,20,800,400,20,5,60
90,150,-5,-5,0,200,10,80,20,800,400,20,5,60
85,145,-5,-5,0,200,10,80,20,800,400,20,5,60
80,140,-5,-5,0,200,10,80,20,800,400,20,5,60
75,135,-5,-5,0,200,10,80,20,800,400,20,5,60
70,130,-5,-5,0,200,10,80,20,800,400,20,5,60
65,125,-5,-5,0,200,10,80,20,800,400,20,5,60
60,120,-5,-5,0,200,10,80,20,800,400,20,5,60
55,115,-5,-5,0,200,10,80,20,800,400,20,5,60
50,110,-5,-5,0,200,10,80,20,800,400,20,5,60
45,105,-5,-5,0,200,10,80,20,800,400,20,5,60
40,100,-5,-5,0,200,10,80,20,800,400,20,5,60
35,95,-5,-5,0,200,10,80,20,800,400,20,5,60
30,90,-5,-5,0,200,10,80,20,800,400,20,5,60
35,85,5,-5,0,200,10,80,20,800,400,20,5,60
40,80,5,-5,0,200,10,80,20,800,400,20,5,60
45,75,5,-5,0,200,10,80,20,800,400,20,5,60
50,70,5,-5,0,200,10,80,20,800,400,20,5,60
55,65,5,-5,0,200,10,80,20,800,400,20,5,60
60,60,5,-5,0,200,10,80,20,800,400,20,5,60
65,55,5,-5,0,200,10,80,20,800,400,20,5,60
70,50,5,-5,0,200,10,80,20,800,400,20,5,60
75,45,5,-5,0,200,10,80,20,800,400,20,5,60
80,40,5,-5,0,200,10,80,20,800,400,20,5,60
85,35,5,-5,0,200,10,80,20,800,400,20,5,60
90,30,5,-5,0,200,10,80,20,800,400,20,5,60
95,35,5,5,0,200,10,80,20,800,400,20,5,60
100,40,5,5,0,200,10,80,20,800,400,20,5,60
105,45,5,5,0,200,10,80,20,800,400,20,5,60
110,50,5,5,0,200,10,80,20,800,400,20,5,60
115,55,5,5,0,200,10,80,20,800,400,20,5,60
120,60,5,5,0,200,10,80,20,800,400,20,5,60
125,65,5,5,0,200,10,80,20,800,400,20,5,60
130,70,5,5,0,200,10,80,20,800,400,20,5,60
135,75,5,5,0,200,10,80,20,800,400,20,5,60
140,80,5,5,0,200,10,80,20,800,400,20,5,60
145,85,5,5,0,200,10,80,20,800,400,20,5,60
150,90,5,5,0,200,10,80,20,800,400,20,5,60
155,95,5,5,0,200,10,80,20,800,400,20,5,60
160,100,5,5,0,200,10,80,20,800,400,20,5,60
165,105,5,5,0,200,10,80,20,800,400,20,5,60
170,110,5,5,0,200,10,80,20,800,400,20,5,60
175,115,5,5,0,200,10,80,20,800,400,20,5,60
180,120,5,5,0,200,10,80,20,800,400,20,5,60
185,125,5,5,0,200,10,80,20,800,400,20,5,60
190,130,5,5,0,200,10,80,20,800,400,20,5,60
195,135,5,5,0,200,10,80,20,800,400,20,5,60
200,140,5,5,0,200,10,80,20,800,400,20,5,60
205,145,5,5,0,200,10,80,20,800,400,20,5,60
210,150,5,5,0,200,10,80,20,800,400,20,5,60
215,155,5,5,0,200,10,80,20,800,400,20,5,60
220,160,5,5,0,200,10,80,20,800,400,20,5,60
225,165,5,5,0,200,10,80,20,800,400,20,5,60
230,170,5,5,0,200,10,80,20,800,400,20,5,60
235,175,5,5,0,200,10,80,20,800,400,20,5,60
240,180,5,5,0,200,10,80,20,800,400,20,5,60
245,185,5,5,0,200,10,80,20,800,400,20,5,60
250,190,5,5,0,200,10,80,20,800,400,20,5,60
255,195,5,5,0,200,10,80,20,800,400,20,5,60
260,200,5,5,0,200,10,80,20,800,400,20,5,60
265,205,5,5,0,200,10,80,20,800,400,20,5,60
270,210,5,5,0,200,10,80,20,800,400,20,5,60
275,215,5,5,0,200,10,80,20,800,400,20,5,60
280,220,5,5,0,200,10,80,20,800,400,20,5,60
285,225,5,5,0,200,10,80,20,800,400,20,5,60
290,230,5,5,1,200,10,80,20,800,400,20,5,60
295,235,5,5,0,220,10,80,20,800,400,20,5,60
300,240,5,5,0,220,10,80,20,800,400,20,5,60
305,245,5,5,0,220,10,80,20,800,400,20,5,60
310,250,5,5,0,220,10,80,20,800,400,20,5,60
315,255,5,5,0,220,10,80,20,800,400,20,5,60
320,260,5,5,0,220,10,80,20,800,400,20,5,60
325,265,5,5,0,220,10,80,20,800,400,20,5,60
330,270,5,5,0,220,10,80,20,800,400,20,5,60
335,275,5,5,0,220,10,80,20,800,400,20,5,60
340,280,5,5,0,220,10,80,20,800,400,20,5,60
345,285,5,5,0,220,10,80,20,800,400,20,5,60
350,290,5,5,0,220,10,80,20,800,400,20,5,60
355,295,5,5,0,220,10,80,20,800,400,20,5,60
360,300,5,5,0,220,10,80,20,800,400,20,5,60
365,305,5,5,0,220,10,80,20,800,400,20,5,60
370,310,5,5,0,220,10,80,20,800,400,20,5,60
375,315,5,5,0,220,10,80,20,800,400,20,5,60
380,320,5,5,0,220,10,80,20,800,400,20,5,60
385,325,5,5,0,220,10,80,20,800,400,20,5,60
390,330,5,5,0,220,10,80,20,800,400,20,5,60
395,335,5,5,0,220,10,80,20,800,400,20,5,60
400,340,5,5,0,220,10,80,20,800,400,20,5,60
405,345,5,5,0,220,10,80,20,800,400,20,5,60
410,350,5,5,0,220,10,80,20,800,400,20,5,60
415,355,5,5,1,220,10,80,20,800,400,20,5,60
420,360,5,5,0,240,10,80,20,800,400,20,5,60
425,365,5,5,0,240,10,80,20,800,400,20,5,60
430,370,5,5,0,240,10,80,20,800,400,20,5,60
435,365,5,-5,0,240,10,80,20,800,400,20,5,60
440,360,5,-5,0,240,10,80,20,800,400,20,5,60
445,355,5,-5,0,240,10,80,20,800,400,20,5,60
450,350,5,-5,0,240,10,80,20,800,400,20,5,60
455,345,5,-5,0,240,10,80,20,800,400,20,5,60
460,340,5,-5,0,240,10,80,20,800,400,20,5,60
465,335,5,-5,0,240,10,80,20,800,400,20,5,60
470,330,5,-5,0,240,10,80,20,800,400,20,5,60
475,325,5,-5,0,240,10,80,20,800,400,20,5,60
480,320,5,-5,0,240,10,80,20,800,400,20,5,60
485,315,5,-5,-1,240,10,80,20,800,400,20,5,60
490,310,5,-5,0,220,10,80,20,800,400,20,5,60
